10825296515587750125109248.000000,4837506337011257365237858304.000000,0.360520,0.117492,0.000590,-0.045270,0.022818,-0.000124,-nan,-nan,-nan,-nan,-0.000676,0.000626,0.004950,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.880783,-0.473517,0.001531,0.007251,0.999967,-0.003613,-0.950782,-0.309857
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.317505,0.139312,0.000452,-0.042764,0.021708,-0.000140,-nan,-nan,-nan,-nan,0.002017,0.001585,0.004164,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.921947,-0.387315,0.001089,0.002976,0.999993,-0.002267,-0.915729,-0.401795
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.277513,0.159717,0.000457,-0.039683,0.020260,0.000021,-nan,-nan,-nan,-nan,0.002487,0.001782,0.002443,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.949050,-0.315123,0.001026,0.000318,1.000000,-0.000582,-0.866707,-0.498816
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.240779,0.178476,0.000619,-0.036406,0.018592,0.000178,-nan,-nan,-nan,-nan,0.002953,0.002384,0.005751,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.966722,-0.255824,0.001303,-0.005120,0.999986,0.001581,-0.803362,-0.595488
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.207449,0.195608,0.000932,-0.032987,0.016969,0.000328,-nan,-nan,-nan,-nan,0.003471,0.001863,0.004818,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.978268,-0.207336,0.001851,-0.010061,0.999944,0.003372,-0.727563,-0.686033
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.177480,0.210988,0.001381,-0.029634,0.015203,0.000463,-nan,-nan,-nan,-nan,0.003988,0.001761,0.002377,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.985795,-0.167932,0.002606,-0.012714,0.999906,0.005079,-0.643715,-0.765249
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.150912,0.224756,0.001953,-0.026227,0.013608,0.000584,-nan,-nan,-nan,-nan,0.004503,0.002320,0.000695,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.990735,-0.135765,0.003524,-0.013605,0.999881,0.007311,-0.557431,-0.830192
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.127385,0.236922,0.002614,-0.023226,0.012006,0.000669,-nan,-nan,-nan,-nan,0.004950,0.001637,0.001209,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.993977,-0.109494,0.004537,-0.014761,0.999851,0.009001,-0.473533,-0.880722
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.106771,0.247581,0.003342,-0.020322,0.010509,0.000735,-nan,-nan,-nan,-nan,0.005412,0.000018,-0.002091,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.996103,-0.088018,0.005612,-0.013027,0.999873,0.009185,-0.395971,-0.918179
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.088820,0.256855,0.004121,-0.017687,0.009136,0.000784,-nan,-nan,-nan,-nan,0.005804,0.000710,-0.002395,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.997495,-0.070416,0.006726,-0.010659,0.999895,0.009813,-0.326774,-0.944981
10825296515587750125109248.000000,4837506337011257365237858304.000000,0.073276,0.264894,0.004803,-0.015306,0.007917,0.000670,-nan,-nan,-nan,-nan,0.004110,-0.000805,-0.002373,0.700000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.998406,-0.055926,0.007651,-0.008299,0.999924,0.009151,-0.266572,-0.963657

